Empresa,Saida,NF,Descricao_produto,Linha,Origem_NF,Data_Emissao,Data_Cancelamento,Data_expedicao,Qtd_Parcela,Qtd_Prazo_Medio,Valor_Total_Nota,Qtd_Itens,Qtd_Volumes,Data_Saida,Qtd_Produto,Preco_Unitario,Valor_Total_Item,Custo_Item,Preco_Un_Pdv,Valor_Custo_Compra,Preco_Tabela,Cliente,Vendedor,Mes,Ano,Dia,Dia da Semana,Total_Custo_Compra,Total_Lucro_Venda_Item,situacao
GO MED HOSPITALAR,V,5848,SERINGA DESC. 05ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,2200,0.25,550.0,0.17,0.25,0.17,0.24,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,379.94,170.06,Faturada
GO MED HOSPITALAR,V,5848,NITROGLICERINA 5MG/10ML AMP (TRIDIL) CX C/10,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,30,52.62,1578.6,36.84,52.62,36.84,52.62,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,1105.2,473.4,Faturada
GO MED HOSPITALAR,V,5848,SOL. GLICERINA 12% 500ML FR,NUTRIÇÃO CLINICA,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,60,9.43,565.8,6.79,9.43,6.79,9.43,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,407.12,158.68,Faturada
GO MED HOSPITALAR,V,5848,LOSARTANA 50MG CPR (GEN) CX C/30,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,3.9,19.5,2.6,3.9,2.6,3.79,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,13.0,6.5,Faturada
GO MED HOSPITALAR,V,5848,ALCOOL 70% 1LT (ANTISSEPTICO) UN,SANEANTES,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,36,6.92,249.12,4.62,6.92,4.62,6.92,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,166.16,82.96,Faturada
GO MED HOSPITALAR,V,5848,HIDROCORTISONA 500MG FA (ARISCORTEN) CX C/50,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,8.0,800.0,5.41,8.0,5.41,7.99,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,540.8,259.2,Faturada
GO MED HOSPITALAR,V,5848,HIDROCORTISONA 500MG FA (ARISCORTEN) CX C/50,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,8.0,800.0,5.41,8.0,5.41,7.99,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,540.8,259.2,Faturada
GO MED HOSPITALAR,V,5848,NITROPRUSSETO DE SODIO 25MG/2ML AMP (NITROP) CX C/5,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,25,30.27,756.75,20.3,30.27,20.3,30.26,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,507.5,249.25,Faturada
GO MED HOSPITALAR,V,5848,ALGODAO HIDROFILO 500G NEVOA RL,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,19.82,396.4,13.3,19.82,13.3,19.82,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,265.93,130.47,Faturada
GO MED HOSPITALAR,V,5848,"ETIQUETAS VERDE ADES EM BOPP FOSCO, ( RL C/264) RL",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,3960,0.31,1227.6,0.21,0.31,0.21,0.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,843.48,384.12,Faturada
GO MED HOSPITALAR,V,5848,"ETIQUETAS LARANJA ADES EM BOPP FOSCO, ( RL C/132). RL",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,792,0.31,245.52,0.21,0.31,0.21,0.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,164.89,80.63,Faturada
GO MED HOSPITALAR,V,5848,COMPLEXO B 2ML AMP (HYPLEX B) CX C/100,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,300,2.03,609.0,1.15,2.03,1.15,1.71,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,345.0,264.0,Faturada
GO MED HOSPITALAR,V,5848,TOUCA DESC. C/ELASTICO PC C/100,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,10,12.0,120.0,7.7,12.0,7.7,11.48,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,77.0,43.0,Faturada
GO MED HOSPITALAR,V,5848,SCALP 21G UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,2000,0.25,500.0,0.17,0.25,0.17,0.25,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,345.6,154.4,Faturada
GO MED HOSPITALAR,V,5848,PARACETAMOL 200MG/ML GTS 15ML (GEN) FR,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,15,2.23,33.45,1.49,2.23,1.49,2.22,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,22.35,11.1,Faturada
GO MED HOSPITALAR,V,5848,COLETOR PERFURO CORTANTE 13 LTS (ECO) UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,60,9.6,576.0,6.37,9.6,6.37,9.5,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,382.2,193.8,Faturada
GO MED HOSPITALAR,V,5848,"ETIQUETAS ADES AMARELA EM BOPP FOSCO 25X279,6MM-PULSEIRAS AMAREL RL",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,2640,0.31,818.4,0.21,0.31,0.21,0.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,562.32,256.08,Faturada
GO MED HOSPITALAR,V,5848,LANCETA P/GLICEMIA 26G AUTOMATICA CX,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,24.0,480.0,16.0,24.0,16.0,23.85,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,320.0,160.0,Faturada
GO MED HOSPITALAR,V,5848,CEFTRIAXONA 1G FA (GEN) CX C/50,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,50,7.46,373.0,4.61,7.46,4.61,7.45,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,230.52,142.48,Faturada
GO MED HOSPITALAR,V,5848,DIAZEPAM 5MG/ML 2ML AMP (GEN) CX C/100,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,1.29,129.0,0.9,1.29,0.9,1.29,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,90.35,38.65,Faturada
GO MED HOSPITALAR,V,5848,SALBUTAMOL AEROS 100MCG 200 DOSES (AERODINI) FR,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,30,21.28,638.4,15.4,21.28,15.4,21.28,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,461.95,176.45,Faturada
GO MED HOSPITALAR,V,5848,"ETIQUETAS AZUL ADES EM BOPP FOSCO, ( RL C/264). UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,792,0.31,245.52,0.21,0.31,0.21,0.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,164.66,80.86,Faturada
GO MED HOSPITALAR,V,5848,"ETIQUETAS BRANCA ADES EM BOPP FOSCO, ( RL C/132) UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,1056,0.28,295.68,0.19,0.28,0.19,0.27,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,199.58,96.1,Faturada
GO MED HOSPITALAR,V,5848,COLETOR UNIVERSAL 80ML S/PA ESTERIL TAMPA VERMELHA UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,200,0.5,100.0,0.35,0.5,0.35,0.5,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,69.5,30.5,Faturada
GO MED HOSPITALAR,V,5848,METRONIDAZOL 5MG/ML FR 100ML (GEN) CX C/80,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,80,8.03,642.4,5.37,8.03,5.37,8.04,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,429.57,212.83,Faturada
GO MED HOSPITALAR,V,5848,METRONIDAZOL 5MG/ML FR 100ML (GEN) CX C/80,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,8.03,160.6,5.37,8.03,5.37,8.04,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,107.39,53.21,Faturada
GO MED HOSPITALAR,V,5848,FITA P/GLICEMIA ACCU-CHECK ACTIVE CX C/50,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,26,107.5,2795.0,75.27,107.5,75.27,112.18,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,1956.93,838.07,Faturada
GO MED HOSPITALAR,V,5848,FITA P/GLICEMIA ACCU-CHECK ACTIVE CX C/50,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,10,107.5,1075.0,75.27,107.5,75.27,112.18,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,752.66,322.33,Faturada
GO MED HOSPITALAR,V,5848,"IPRATROPIO 0,25MG/ML GTS (GEN) FR",MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,4,3.4,13.6,2.34,3.4,2.34,3.41,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,9.35,4.25,Faturada
GO MED HOSPITALAR,V,5848,DIAZEPAM 10MG CPR (DIAZEPAM NQ) CX C/30,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,7.5,37.5,4.54,7.5,4.54,7.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,22.68,14.82,Faturada
GO MED HOSPITALAR,V,5848,METFORMINA 500MG CPR (GEN) CX C/30,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,8,8.4,67.2,5.72,8.4,5.72,8.17,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,45.79,21.41,Faturada
GO MED HOSPITALAR,V,5848,INFUSOR 2 VIAS C/CLAMP UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,600,0.95,570.0,0.64,0.95,0.64,0.95,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,381.84,188.16,Faturada
GO MED HOSPITALAR,V,5848,SONDA ASP.TRAQUEAL 06FR UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,30,0.88,26.4,0.58,0.88,0.58,0.88,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,17.49,8.91,Faturada
GO MED HOSPITALAR,V,5848,SONDA FOLEY 2 VIAS N.18 30CC UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,40,2.74,109.6,1.97,2.74,1.92,2.73,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,78.67,30.93,Faturada
GO MED HOSPITALAR,V,5848,DIAZEPAM 5MG CPR (DIAZEPAM NQ) CX C/30,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,4.8,24.0,3.14,4.8,3.14,4.68,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,15.7,8.3,Faturada
GO MED HOSPITALAR,V,5848,TORNEIRA DE 3 VIAS C/LUER LOCK UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,1.06,106.0,0.71,1.06,0.71,1.01,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,71.03,34.97,Faturada
GO MED HOSPITALAR,V,5848,"LUVA CIR. ESTERIL 7,5 UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,2.53,50.6,1.12,2.53,1.12,2.53,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,22.47,28.13,Faturada
GO MED HOSPITALAR,V,5848,"LUVA CIR. ESTERIL 7,5 UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,30,2.53,75.9,1.12,2.53,1.12,2.53,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,33.7,42.2,Faturada
GO MED HOSPITALAR,V,5848,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,0.39,7.8,0.33,0.39,0.33,0.38,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,6.59,1.21,Faturada
GO MED HOSPITALAR,V,5848,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,1330,0.39,518.7,0.33,0.39,0.33,0.38,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,438.24,80.46,Faturada
GO MED HOSPITALAR,V,5848,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,150,0.39,58.5,0.33,0.39,0.33,0.38,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,49.42,9.07,Faturada
GO MED HOSPITALAR,V,5848,"VIC GLUTARAL CLEAR (GLUTARALDEIDO) 2,2% 5L GL",SANEANTES,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,1,158.29,158.29,160.3,158.29,160.3,249.93,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,160.3,-2.01,Faturada
GO MED HOSPITALAR,V,5848,"VIC GLUTARAL CLEAR (GLUTARALDEIDO) 2,2% 5L GL",SANEANTES,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,1,158.29,158.29,160.3,158.29,160.3,249.93,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,160.3,-2.01,Faturada
GO MED HOSPITALAR,V,5848,CAPTOPRIL 25MG CPR (GEN) CX C/30,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,15,3.6,54.0,2.37,3.6,2.37,3.5,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,35.56,18.44,Faturada
GO MED HOSPITALAR,V,5848,ACIDO ACETILSALICILICO 100MG (DORMEC) CPR BL C/10,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,300,0.09,27.0,0.06,0.09,0.06,0.09,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,18.0,9.0,Faturada
GO MED HOSPITALAR,V,5848,OMEPRAZOL 20MG CPS - CARTELA (GEN) CX C/56,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,8.4,42.0,5.63,8.4,5.63,8.38,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,28.14,13.86,Faturada
GO MED HOSPITALAR,V,5848,"SORB+LAURILSULF SOD 714+7,70MG/G 6.5G BIS (MINILAX PED) CX C/7",MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,2,68.18,136.36,47.72,68.18,47.72,68.18,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,95.45,40.91,Faturada
GO MED HOSPITALAR,V,5848,SERINGA DESC. 03ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,3000,0.2,600.0,0.14,0.2,0.14,0.19,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,419.4,180.6,Faturada
GO MED HOSPITALAR,V,5848,SERINGA DESC. 10ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,1500,0.31,465.0,0.21,0.31,0.21,0.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,310.95,154.05,Faturada
GO MED HOSPITALAR,V,5848,IBUPROFENO 100MG/20ML GTS (BUPROVIL) FR,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,20,5.86,117.2,4.01,5.86,4.01,5.86,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,80.28,36.92,Faturada
GO MED HOSPITALAR,V,5848,DETERGENTE LIQUIDO VIC 1LT LT,SANEANTES,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,14.64,73.2,10.24,14.64,10.24,14.63,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,51.21,21.99,Faturada
GO MED HOSPITALAR,V,5848,OXACILINA 500MG FA (OXACILIL) CX C/50,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,6.79,679.0,6.47,6.79,6.47,6.78,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,646.53,32.47,Faturada
GO MED HOSPITALAR,V,5848,OXACILINA 500MG FA (OXACILIL) CX C/50,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,6.79,679.0,6.47,6.79,6.47,6.78,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,646.53,32.47,Faturada
GO MED HOSPITALAR,V,5848,CLOPIDOGREL 75MG CPR (CLOPIPLAX) CX C/28,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,24.92,124.6,16.72,24.92,16.72,24.92,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,83.58,41.02,Faturada
GO MED HOSPITALAR,V,5848,CATETER INTRAVENOSO 22G. UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,600,1.29,774.0,0.88,1.29,0.88,1.28,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,528.0,246.0,Faturada
GO MED HOSPITALAR,V,5848,COLETOR DE URINA 2000ML SF S/ FILTRO UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,5.31,531.0,3.71,5.31,3.71,5.3,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,371.33,159.67,Faturada
GO MED HOSPITALAR,V,5848,"AGULHA DESC. 40 X 1,20MM UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,4000,0.12,480.0,0.08,0.12,0.08,0.11,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,310.4,169.6,Faturada
GO MED HOSPITALAR,V,5848,FILTRO BACTERIANO HMEF ADULTO C/TUBO TRAQUEIA PC,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,8.95,44.75,6.0,8.95,6.0,8.94,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,30.0,14.75,Faturada
GO MED HOSPITALAR,V,5848,SOL. CLORETO SODIO 10% 10ML AMP,NUTRIÇÃO CLINICA,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,200,0.63,126.0,0.44,0.63,0.44,0.63,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,88.0,38.0,Faturada
GO MED HOSPITALAR,V,5848,CATETER P/OXIGENIO TIPO OCULOS 210CM ADULTO UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,100,2.6,260.0,1.74,2.6,1.74,2.59,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,174.0,86.0,Faturada
GO MED HOSPITALAR,V,5848,"LUVA CIR. ESTERIL 7,0 UN",MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,50,2.14,107.0,1.43,2.14,1.43,2.13,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,71.5,35.5,Faturada
GO MED HOSPITALAR,V,5848,AZITROMICINA 500MG CPR (GEN) CX C/5,MEDICAMENTOS,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,24,13.4,321.6,8.98,13.4,8.98,13.39,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,215.61,105.99,Faturada
GO MED HOSPITALAR,V,5848,ABAIXADOR DE LINGUA MADEIRA C/100 UN PCT,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,8,8.0,64.0,5.21,8.0,5.21,7.77,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,41.7,22.3,Faturada
GO MED HOSPITALAR,V,5848,APARELHO DE BARBEAR - PROBARBA UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,50,1.2,60.0,0.82,1.2,0.82,1.19,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,40.83,19.17,Faturada
GO MED HOSPITALAR,V,5848,FILME P/RAIO-X 24X30CM CX C/100,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,5,356.0,1780.0,239.91,356.0,239.91,357.66,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,1199.56,580.44,Faturada
GO MED HOSPITALAR,V,5848,SONDA FOLEY 2 VIAS N.22 30CC UN,MATERIAL HOSPITALAR,A,11/09/2025,,15/09/2025,1,30,56884.26,116,1,15/09/2025,40,3.2,128.0,2.4,3.2,2.4,3.58,INSTITUTO SAUDE E CIDADANIA - ISC,GERAL VENDAS,9,2025,11,Quinta-feira,95.97,32.03,Faturada
GO MED HOSPITALAR,V,5849,"COMPRESSA DE GAZE 7,5CMX7,5CM 13 FIOS C/10  LIVIA ENV",MATERIAL HOSPITALAR,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,500,0.48,240.0,0.4,0.48,0.4,0.58,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,200.4,39.6,Faturada
GO MED HOSPITALAR,V,5849,"SOL. CLORETO SODIO 0,9% 100ML FR",NUTRIÇÃO CLINICA,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,20,3.06,61.2,2.63,3.06,2.63,3.88,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,52.68,8.52,Faturada
GO MED HOSPITALAR,V,5849,ALGODAO HIDROFILO 500G UN,MATERIAL HOSPITALAR,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,10,13.5,135.0,13.29,13.5,13.29,18.98,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,132.9,2.1,Faturada
GO MED HOSPITALAR,V,5849,"SOL. CLORETO SODIO 0,9% 500ML FR",NUTRIÇÃO CLINICA,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,20,4.35,87.0,3.71,4.35,3.71,5.52,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,74.19,12.81,Faturada
GO MED HOSPITALAR,V,5849,LUVA DE PROCEDIMENTO.(M) C/100 CX,MATERIAL HOSPITALAR,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,20,20.32,406.4,17.27,20.32,17.27,25.75,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,345.5,60.9,Faturada
GO MED HOSPITALAR,V,5849,ALCOOL 70% 1LT (ANTISSEPTICO) UN,SANEANTES,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,12,5.46,65.52,4.62,5.46,4.62,6.63,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,55.39,10.13,Faturada
GO MED HOSPITALAR,V,5849,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,11/09/2025,,12/09/2025,1,1,1075.12,7,6,12/09/2025,10,8.0,80.0,6.8,8.0,6.8,10.14,LIBERT HOSPITALAR,MAIRTON,9,2025,11,Quinta-feira,68.0,12.0,Faturada
